ICAO,DATE,ARRS,DEPS,SRC_NA,ARRS_REG,DEPS_REG,HEL,H,M,L,NA
EDDF,2025-01-01,378,434,0,243,293,0,238,565,9,0
EDDF,2025-01-02,488,495,0,356,354,0,255,727,1,0
EDDF,2025-01-03,523,525,0,377,369,0,268,775,5,0
EDDF,2025-01-04,506,504,0,351,342,0,284,722,4,0
EDDF,2025-01-05,470,466,0,309,307,0,276,652,8,0
EDDF,2025-01-06,516,515,0,370,368,0,278,747,6,0
EDDF,2025-01-07,495,493,0,357,352,0,254,725,9,0
EDDF,2025-01-08,496,512,0,351,363,0,264,741,3,0
EDDF,2025-01-09,515,511,0,378,370,0,266,745,15,0
EDDF,2025-01-10,531,534,0,383,380,0,279,785,1,0
EDDF,2025-01-11,499,498,0,352,343,0,273,722,2,0
EDDF,2025-01-12,534,534,0,372,374,0,280,785,3,0
EDDF,2025-01-13,510,494,0,367,355,0,278,724,2,0
EDDF,2025-01-14,466,474,0,332,334,0,249,687,4,0
EDDF,2025-01-15,517,513,0,364,364,0,274,751,5,0
EDDF,2025-01-16,488,502,0,360,362,0,257,725,8,0
EDDF,2025-01-17,534,526,0,388,375,0,281,774,5,0
EDDF,2025-01-18,477,478,0,332,323,0,269,681,5,0
EDDF,2025-01-19,522,513,0,361,354,0,284,743,8,0
EDDF,2025-01-20,498,499,0,360,360,0,270,716,11,0
EDDF,2025-01-21,458,459,0,329,329,0,237,673,7,0
EDDF,2025-01-22,499,507,0,360,366,0,256,739,11,0
EDDF,2025-01-23,505,502,0,372,358,0,258,742,7,0
EDDF,2025-01-24,516,519,0,376,372,2,270,757,6,0
EDDF,2025-01-25,474,479,0,332,327,0,276,673,4,0
EDDF,2025-01-26,533,526,0,377,369,0,279,774,6,0
EDDF,2025-01-27,502,500,0,366,364,0,257,741,4,0
EDDF,2025-01-28,475,468,0,342,339,0,234,703,6,0
EDDF,2025-01-29,493,500,0,361,366,0,240,745,8,0
EDDF,2025-01-30,483,488,0,356,349,0,251,717,3,0
EDDF,2025-01-31,531,528,0,392,383,0,270,785,4,0
EDDF,2025-02-01,486,485,0,346,330,0,270,695,6,0
EDDF,2025-02-02,529,533,0,371,380,0,268,784,10,0
EDDF,2025-02-03,513,509,0,375,371,0,262,757,3,0
EDDF,2025-02-04,482,474,0,350,346,0,235,717,4,0
EDDF,2025-02-05,505,506,0,369,365,0,245,758,8,0
EDDF,2025-02-06,505,511,0,376,373,0,252,760,4,0
EDDF,2025-02-07,539,529,0,400,385,0,255,808,5,0
EDDF,2025-02-08,481,488,0,334,331,0,270,693,6,0
EDDF,2025-02-09,554,552,0,397,391,0,273,827,6,0
EDDF,2025-02-10,527,530,0,387,391,0,263,790,4,0
EDDF,2025-02-11,521,523,0,381,383,0,254,778,12,0
EDDF,2025-02-12,555,554,0,421,416,0,246,848,15,0
EDDF,2025-02-13,516,526,0,386,386,0,252,784,6,0
EDDF,2025-02-14,575,578,0,431,422,0,272,868,13,0
EDDF,2025-02-15,523,523,0,374,361,0,281,760,5,0
EDDF,2025-02-16,566,559,0,399,398,0,286,829,10,0
EDDF,2025-02-17,556,554,0,413,413,0,265,841,4,0
EDDF,2025-02-18,536,528,0,398,389,0,247,811,6,0
EDDF,2025-02-19,553,562,0,411,411,0,257,856,2,0
EDDF,2025-02-20,545,549,0,406,406,0,271,811,12,0
EDDF,2025-02-21,575,586,0,426,425,0,277,871,13,0
EDDF,2025-02-22,543,533,0,390,373,0,287,783,6,0
EDDF,2025-02-23,571,578,0,409,412,0,291,850,8,0
EDDF,2025-02-24,568,557,0,418,416,0,276,839,10,0
EDDF,2025-02-25,528,529,0,387,383,0,254,800,3,0
EDDF,2025-02-26,582,584,0,436,434,0,267,891,8,0
EDDF,2025-02-27,559,564,0,419,412,0,275,840,8,0
EDDF,2025-02-28,590,595,0,436,433,0,290,890,5,0
EDDF,2025-03-01,555,552,0,400,386,0,299,804,4,0
EDDF,2025-03-02,578,583,0,413,423,0,284,875,2,0
EDDF,2025-03-03,589,584,0,439,435,0,288,870,15,0
EDDF,2025-03-04,563,555,0,412,407,0,271,836,11,0
EDDF,2025-03-05,581,594,0,433,439,0,275,892,8,0
EDDF,2025-03-06,579,580,0,435,426,0,281,869,9,0
EDDF,2025-03-07,601,610,0,446,449,0,284,917,10,0
EDDF,2025-03-08,560,548,0,401,380,0,300,803,5,0
EDDF,2025-03-09,575,588,0,406,420,0,295,860,8,0
EDDF,2025-03-10,51,24,0,17,10,0,49,23,3,0
EDDF,2025-03-11,571,579,0,422,412,0,287,852,11,0
EDDF,2025-03-12,599,604,0,450,450,0,277,917,9,0
EDDF,2025-03-13,574,576,0,428,423,0,286,856,8,0
EDDF,2025-03-14,608,613,0,453,449,0,288,922,11,0
EDDF,2025-03-15,565,554,0,407,390,0,294,819,6,0
EDDF,2025-03-16,600,602,0,432,430,0,300,892,10,0
EDDF,2025-03-17,590,585,0,437,438,0,285,885,5,0
EDDF,2025-03-18,566,567,0,418,412,0,263,856,14,0
EDDF,2025-03-19,602,611,0,444,454,0,284,915,14,0
EDDF,2025-03-20,586,588,0,440,437,0,272,896,6,0
EDDF,2025-03-21,606,606,0,446,442,0,291,904,17,0
EDDF,2025-03-22,563,559,0,405,391,0,303,809,10,0
EDDF,2025-03-23,586,594,0,422,428,0,289,889,2,0
EDDF,2025-03-24,586,582,0,430,432,0,290,877,1,0
EDDF,2025-03-25,581,568,0,430,412,0,277,867,5,0
EDDF,2025-03-26,587,597,0,434,439,0,280,894,10,0
EDDF,2025-03-27,595,588,0,444,433,0,288,889,6,0
EDDF,2025-03-28,605,614,0,451,451,1,287,925,6,0
EDDF,2025-03-29,569,560,0,409,392,1,296,829,3,0
EDDF,2025-03-30,642,644,0,472,472,0,303,977,6,0
EDDF,2025-03-31,631,627,0,475,474,0,290,964,4,0
EDDF,2025-04-01,627,627,0,473,469,0,273,970,11,0
EDDF,2025-04-02,650,653,0,492,487,0,293,1002,8,0
EDDF,2025-04-03,642,647,0,492,489,0,276,1004,9,0
EDDF,2025-04-04,663,664,0,498,491,0,298,1021,8,0
EDDF,2025-04-05,648,647,0,481,468,0,305,987,3,0
EDDF,2025-04-06,663,664,0,485,485,0,310,1012,5,0
EDDF,2025-04-07,656,654,0,493,497,0,303,1001,6,0
EDDF,2025-04-08,632,632,0,478,476,0,276,981,7,0
EDDF,2025-04-09,643,648,0,484,483,0,287,997,7,0
EDDF,2025-04-10,655,651,0,499,494,2,284,1017,3,0
EDDF,2025-04-11,676,681,0,512,508,0,300,1052,5,0
EDDF,2025-04-12,655,654,0,488,477,0,304,1003,2,0
EDDF,2025-04-13,664,657,0,494,488,0,299,1021,1,0
EDDF,2025-04-14,647,651,0,487,497,0,299,994,5,0
EDDF,2025-04-15,629,633,0,477,476,0,271,989,2,0
EDDF,2025-04-16,661,662,0,499,496,0,299,1022,2,0
EDDF,2025-04-17,647,650,0,498,491,0,283,1012,2,0
EDDF,2025-04-18,661,658,0,493,483,0,303,1011,5,0
EDDF,2025-04-19,643,640,0,477,464,0,302,980,1,0
EDDF,2025-04-20,649,643,0,473,472,0,301,989,2,0
EDDF,2025-04-21,629,628,0,469,473,0,291,962,4,0
EDDF,2025-04-22,627,635,0,475,476,0,272,988,2,0
EDDF,2025-04-23,664,666,0,505,500,0,295,1023,12,0
EDDF,2025-04-24,647,645,0,491,486,0,289,996,7,0
EDDF,2025-04-25,684,684,0,515,511,0,300,1056,12,0
EDDF,2025-04-26,654,655,0,490,480,0,301,1005,3,0
EDDF,2025-04-27,691,685,0,510,509,0,314,1056,6,0
EDDF,2025-04-28,659,651,0,496,495,2,296,1008,4,0
EDDF,2025-04-29,636,639,0,485,483,0,263,1007,5,0
EDDF,2025-04-30,683,679,0,523,513,0,294,1063,5,0
EDDF,2025-05-01,647,646,0,496,491,0,279,1012,2,0
EDDF,2025-05-02,690,688,0,530,516,0,298,1073,7,0
EDDF,2025-05-03,653,650,0,492,475,0,312,988,3,0
EDDF,2025-05-04,703,697,0,528,525,0,312,1078,10,0
EDDF,2025-05-05,671,674,0,508,517,0,306,1033,6,0
EDDF,2025-05-06,644,650,0,498,496,0,276,1004,14,0
EDDF,2025-05-07,688,687,0,528,522,0,298,1070,7,0
EDDF,2025-05-08,697,704,0,537,537,0,310,1080,11,0
EDDF,2025-05-09,695,698,0,537,526,0,302,1087,4,0
EDDF,2025-05-10,674,674,0,511,499,0,311,1033,4,0
EDDF,2025-05-11,703,700,0,528,524,0,318,1078,7,0
EDDF,2025-05-12,685,680,0,517,519,0,314,1043,8,0
EDDF,2025-05-13,661,657,0,513,501,0,274,1040,4,0
EDDF,2025-05-14,679,691,0,517,520,0,300,1064,6,0
EDDF,2025-05-15,685,683,0,526,519,0,305,1060,3,0
EDDF,2025-05-16,707,711,0,547,539,0,313,1099,6,0
EDDF,2025-05-17,688,684,0,521,508,0,321,1045,6,0
EDDF,2025-05-18,703,698,0,527,520,0,322,1075,4,0
EDDF,2025-05-19,680,678,0,513,518,0,314,1031,13,0
EDDF,2025-05-20,654,656,0,507,501,0,266,1038,6,0
EDDF,2025-05-21,688,683,0,525,514,0,299,1061,11,0
EDDF,2025-05-22,694,700,0,539,537,0,297,1085,12,0
EDDF,2025-05-23,718,721,0,553,550,0,312,1115,12,0
EDDF,2025-05-24,678,679,0,517,511,0,309,1043,5,0
EDDF,2025-05-25,709,707,0,540,532,0,318,1091,7,0
EDDF,2025-05-26,686,679,0,516,515,0,307,1050,8,0
EDDF,2025-05-27,654,657,0,509,507,0,269,1031,11,0
EDDF,2025-05-28,677,680,0,511,509,0,304,1049,4,0
EDDF,2025-05-29,672,675,0,514,513,0,292,1049,6,0
EDDF,2025-05-30,691,685,0,528,518,0,302,1069,5,0
EDDF,2025-05-31,651,658,0,490,481,0,320,983,6,0
EDDF,2025-06-01,675,659,0,500,482,0,316,1011,7,0
EDDF,2025-06-02,682,691,0,511,530,0,306,1053,14,0
EDDF,2025-06-03,666,662,0,515,505,0,269,1053,6,0
EDDF,2025-06-04,682,678,0,522,511,0,293,1060,7,0
EDDF,2025-06-05,689,698,0,533,533,0,298,1079,10,0
EDDF,2025-06-06,717,727,0,550,553,0,312,1125,7,0
EDDF,2025-06-07,691,686,0,528,515,0,313,1058,6,0
EDDF,2025-06-08,691,685,0,518,510,0,318,1055,3,0
EDDF,2025-06-09,671,669,0,505,512,0,290,1047,3,0
EDDF,2025-06-10,671,669,0,523,513,0,274,1059,7,0
EDDF,2025-06-11,706,714,0,540,541,0,300,1112,8,0
EDDF,2025-06-12,700,701,0,541,533,0,303,1088,10,0
EDDF,2025-06-13,717,711,0,551,544,0,315,1112,1,0
EDDF,2025-06-14,686,690,0,525,512,0,319,1055,2,0
EDDF,2025-06-15,682,671,0,512,499,0,320,1027,6,0
EDDF,2025-06-16,693,696,0,524,535,0,306,1078,5,0
EDDF,2025-06-17,664,659,0,514,503,0,280,1038,5,0
EDDF,2025-06-18,711,715,0,546,541,0,299,1114,13,0
EDDF,2025-06-19,676,681,0,518,516,0,295,1056,6,0
EDDF,2025-06-20,703,700,0,536,531,0,313,1084,6,0
EDDF,2025-06-21,694,696,0,527,516,0,322,1067,1,0
EDDF,2025-06-22,721,710,0,551,537,0,320,1106,5,0
EDDF,2025-06-23,690,692,0,524,537,0,309,1069,4,0
EDDF,2025-06-24,663,665,0,511,505,0,293,1026,9,0
EDDF,2025-06-25,695,697,0,529,523,0,306,1080,6,0
EDDF,2025-06-26,687,683,0,529,517,0,303,1055,12,0
EDDF,2025-06-27,704,714,0,546,546,0,312,1100,6,0
EDDF,2025-06-28,688,689,0,523,513,0,317,1053,7,0
EDDF,2025-06-29,707,706,0,534,530,0,323,1088,2,0
EDDF,2025-06-30,695,692,0,527,532,0,310,1075,2,0
EDDF,2025-07-01,654,652,0,499,491,0,292,1014,0,0
EDDF,2025-07-02,682,684,0,516,510,0,307,1056,3,0
EDDF,2025-07-03,684,689,0,519,516,0,306,1058,9,0
EDDF,2025-07-04,694,695,0,534,529,0,308,1074,7,0
EDDF,2025-07-05,696,693,0,529,511,0,311,1074,4,0
EDDF,2025-07-06,709,715,0,533,533,0,330,1093,1,0
EDDF,2025-07-07,693,684,0,520,522,0,319,1058,0,0
EDDF,2025-07-08,676,676,0,518,512,0,288,1060,4,0
EDDF,2025-07-09,696,700,0,528,523,0,314,1080,2,0
EDDF,2025-07-10,701,706,0,537,536,0,312,1087,8,0
EDDF,2025-07-11,720,716,0,553,544,0,314,1115,7,0
EDDF,2025-07-12,702,701,0,531,518,0,324,1075,4,0
EDDF,2025-07-13,713,716,0,538,534,0,325,1097,7,0
EDDF,2025-07-14,685,680,0,514,514,0,313,1043,9,0
EDDF,2025-07-15,669,676,0,513,511,0,286,1054,5,0
EDDF,2025-07-16,698,688,0,527,513,0,314,1072,0,0
EDDF,2025-07-17,687,695,0,524,521,0,306,1073,3,0
EDDF,2025-07-18,724,719,0,553,545,0,320,1114,9,0
EDDF,2025-07-19,691,687,0,521,506,0,313,1062,3,0
EDDF,2025-07-20,690,694,0,513,510,0,329,1048,7,0
EDDF,2025-07-21,660,667,0,495,501,0,310,1006,11,0
EDDF,2025-07-22,673,673,0,512,501,0,302,1040,4,0
EDDF,2025-07-23,696,699,0,523,522,0,312,1078,5,0
EDDF,2025-07-24,698,696,0,533,522,2,306,1083,3,0
EDDF,2025-07-25,659,654,0,494,479,0,318,991,4,0
EDDF,2025-07-26,687,695,0,517,509,0,323,1057,2,0
EDDF,2025-07-27,655,641,0,476,462,0,322,968,6,0
EDDF,2025-07-28,690,695,0,515,525,0,318,1065,2,0
EDDF,2025-07-29,666,660,0,507,500,0,287,1037,2,0
EDDF,2025-07-30,686,695,0,517,519,0,310,1067,4,0
EDDF,2025-07-31,689,693,0,525,520,0,300,1079,3,0
EDDF,2025-08-01,656,658,0,489,485,2,307,1003,2,0
EDDF,2025-08-02,692,691,0,513,501,0,332,1040,11,0
EDDF,2025-08-03,722,716,0,545,533,0,327,1104,7,0
EDDF,2025-08-04,705,703,0,528,530,0,317,1083,8,0
EDDF,2025-08-05,664,669,0,504,502,0,289,1042,2,0
EDDF,2025-08-06,684,687,0,514,509,0,312,1057,2,0
EDDF,2025-08-07,692,693,0,527,519,0,302,1079,4,0
EDDF,2025-08-08,716,715,0,547,541,0,309,1117,5,0
EDDF,2025-08-09,690,690,0,519,505,0,319,1055,6,0
EDDF,2025-08-10,705,710,0,531,527,0,319,1093,3,0
EDDF,2025-08-11,702,696,0,527,527,0,311,1085,2,0
EDDF,2025-08-12,672,667,0,510,499,0,291,1042,6,0
EDDF,2025-08-13,689,699,0,518,522,0,312,1065,11,0
EDDF,2025-08-14,696,695,0,535,525,0,291,1091,9,0
EDDF,2025-08-15,701,690,0,531,515,0,316,1071,4,0
EDDF,2025-08-16,687,690,0,510,505,0,314,1059,4,0
EDDF,2025-08-17,704,698,0,529,522,0,312,1085,5,0
EDDF,2025-08-18,690,691,0,523,522,0,305,1075,1,0
EDDF,2025-08-19,661,660,0,503,495,0,293,1024,4,0
EDDF,2025-08-20,687,691,0,514,512,0,313,1064,1,0
EDDF,2025-08-21,680,687,0,517,513,0,301,1063,3,0
EDDF,2025-08-22,708,714,0,536,536,0,319,1095,8,0
EDDF,2025-08-23,698,696,0,526,509,0,322,1061,11,0
EDDF,2025-08-24,713,706,0,535,521,0,326,1086,7,0
EDDF,2025-08-25,697,694,0,521,525,0,312,1074,5,0
EDDF,2025-08-26,666,667,0,506,499,0,296,1031,6,0
EDDF,2025-08-27,691,692,0,517,508,0,316,1063,4,0
EDDF,2025-08-28,680,680,0,516,509,0,302,1050,8,0
EDDF,2025-08-29,711,710,0,541,534,0,313,1104,4,0
EDDF,2025-08-30,696,695,0,524,507,0,328,1061,2,0
EDDF,2025-08-31,723,718,0,546,535,0,322,1111,8,0
EDDF,2025-09-01,714,717,0,539,544,0,315,1107,9,0
EDDF,2025-09-02,675,676,0,518,511,0,297,1048,6,0
EDDF,2025-09-03,710,709,0,536,532,0,320,1092,7,0
EDDF,2025-09-04,699,698,0,535,530,0,298,1093,6,0
EDDF,2025-09-05,700,704,0,534,530,0,311,1083,10,0
EDDF,2025-09-06,695,698,0,525,517,0,315,1071,7,0
EDDF,2025-09-07,725,713,0,545,530,0,323,1111,4,0
EDDF,2025-09-08,711,708,0,535,541,0,310,1104,5,0
EDDF,2025-09-09,660,663,0,502,497,0,300,1011,12,0
EDDF,2025-09-10,700,706,0,528,528,0,312,1082,12,0
EDDF,2025-09-11,704,705,0,543,535,0,294,1095,20,0
EDDF,2025-09-12,722,727,0,554,552,0,315,1127,7,0
EDDF,2025-09-13,709,702,0,539,523,0,312,1095,4,0
EDDF,2025-09-14,723,718,0,541,534,0,329,1108,4,0
EDDF,2025-09-15,709,713,0,535,546,0,313,1103,6,0
EDDF,2025-09-16,666,673,0,511,511,0,282,1053,4,0
EDDF,2025-09-17,714,707,0,544,534,0,312,1095,14,0
EDDF,2025-09-18,708,718,0,540,542,0,302,1112,12,0
EDDF,2025-09-19,723,729,0,554,549,0,320,1125,7,0
EDDF,2025-09-20,693,693,0,524,510,0,316,1065,5,0
EDDF,2025-09-21,709,694,0,526,510,0,315,1080,8,0
EDDF,2025-09-22,692,689,0,518,529,0,301,1070,10,0
EDDF,2025-09-23,659,667,0,512,510,0,280,1040,6,0
EDDF,2025-09-24,683,682,0,519,506,0,313,1043,9,0
EDDF,2025-09-25,705,705,0,544,540,0,288,1106,16,0
EDDF,2025-09-26,720,720,0,543,540,1,318,1113,8,0
EDDF,2025-09-27,696,704,0,524,518,1,322,1075,2,0
EDDF,2025-09-28,706,698,0,523,512,0,323,1079,2,0
EDDF,2025-09-29,695,698,0,518,530,0,304,1083,6,0
EDDF,2025-09-30,669,670,0,515,513,0,275,1063,1,0
EDDF,2025-10-01,727,717,0,560,543,0,306,1132,6,0
EDDF,2025-10-02,702,705,0,543,539,0,299,1102,6,0
EDDF,2025-10-03,702,691,0,538,521,0,305,1083,5,0
EDDF,2025-10-04,662,677,0,496,494,0,307,1032,0,0
EDDF,2025-10-05,720,720,0,540,536,0,310,1123,7,0
EDDF,2025-10-06,711,706,0,538,547,0,302,1108,7,0
EDDF,2025-10-07,675,677,0,526,520,0,272,1073,7,0
EDDF,2025-10-08,705,710,0,539,534,0,304,1101,10,0
EDDF,2025-10-09,707,706,0,543,541,0,293,1115,5,0
EDDF,2025-10-10,713,715,0,553,542,0,298,1125,5,0
EDDF,2025-10-11,684,693,0,517,517,0,307,1065,5,0
EDDF,2025-10-12,725,713,0,545,531,0,315,1120,3,0
EDDF,2025-10-13,703,703,0,531,540,0,300,1099,7,0
EDDF,2025-10-14,677,672,0,523,514,0,283,1060,6,0
EDDF,2025-10-15,698,707,0,532,527,0,304,1092,9,0
EDDF,2025-10-16,703,702,0,535,533,0,298,1097,10,0
EDDF,2025-10-17,733,735,0,568,559,0,309,1150,9,0
EDDF,2025-10-18,702,707,0,533,525,0,310,1091,8,0
EDDF,2025-10-19,734,722,0,554,546,0,309,1141,6,0
EDDF,2025-10-20,697,697,0,527,534,0,295,1091,8,0
EDDF,2025-10-21,661,656,0,511,504,0,263,1049,5,0
EDDF,2025-10-22,694,696,0,531,521,0,300,1081,9,0
EDDF,2025-10-23,671,672,0,510,508,0,290,1044,9,0
EDDF,2025-10-24,714,717,0,549,547,0,304,1120,7,0
EDDF,2025-10-25,685,688,0,517,505,0,311,1058,4,0
EDDF,2025-10-26,650,639,0,471,466,0,306,976,7,0
EDDF,2025-10-27,635,631,0,475,476,0,278,982,6,0
EDDF,2025-10-28,584,580,0,444,436,0,252,903,9,0
EDDF,2025-10-29,612,620,0,455,453,0,296,928,8,0
EDDF,2025-10-30,613,617,0,466,457,1,274,949,6,0
EDDF,2025-10-31,639,648,0,488,484,1,288,989,9,0
EDDF,2025-11-01,594,583,0,434,415,0,287,884,6,0
EDDF,2025-11-02,621,632,0,451,459,0,296,948,9,0
EDDF,2025-11-03,623,625,0,466,469,0,283,961,4,0
EDDF,2025-11-04,588,577,0,440,428,0,258,903,4,0
EDDF,2025-11-05,612,618,0,460,461,0,279,947,4,0
EDDF,2025-11-06,614,612,0,466,454,0,275,942,9,0
EDDF,2025-11-07,627,637,0,472,473,0,288,967,9,0
EDDF,2025-11-08,588,576,0,434,411,0,292,871,1,0
EDDF,2025-11-09,614,613,0,448,446,0,288,929,10,0
EDDF,2025-11-10,622,630,0,469,474,0,285,954,12,0
EDDF,2025-11-11,585,574,0,438,428,0,256,883,19,0
EDDF,2025-11-12,601,615,0,450,456,0,280,932,4,0
EDDF,2025-11-13,615,613,0,464,454,0,279,937,12,0
EDDF,2025-11-14,634,644,0,478,477,0,290,978,10,0
EDDF,2025-11-15,581,571,0,424,404,0,294,850,8,0
EDDF,2025-11-16,606,612,0,441,443,0,289,926,3,0
EDDF,2025-11-17,606,606,0,452,449,0,278,931,3,0
EDDF,2025-11-18,584,571,0,435,425,0,259,882,14,0
EDDF,2025-11-19,601,613,0,452,456,0,283,917,14,0
EDDF,2025-11-20,611,609,0,459,444,0,291,921,8,0
EDDF,2025-11-21,627,633,0,469,465,0,289,963,8,0
EDDF,2025-11-22,578,571,0,423,403,0,296,848,5,0
EDDF,2025-11-23,612,611,0,445,442,0,297,924,2,0
EDDF,2025-11-24,606,611,0,449,455,0,276,937,4,0
EDDF,2025-11-25,572,562,0,430,417,0,246,881,7,0
EDDF,2025-11-26,598,603,0,448,446,0,279,909,13,0
EDDF,2025-11-27,605,603,0,457,456,0,272,921,15,0
EDDF,2025-11-28,602,615,0,457,451,0,287,925,5,0
EDDF,2025-11-29,583,575,0,427,409,0,293,859,6,0
EDDF,2025-11-30,607,607,0,440,439,0,290,914,10,0
EDDF,2025-12-01,598,605,0,443,446,0,281,919,3,0
EDDF,2025-12-02,572,559,0,422,414,0,253,874,4,0
EDDF,2025-12-03,586,594,0,433,436,0,291,885,4,0
EDDF,2025-12-04,594,599,0,445,441,0,282,900,11,0
EDDF,2025-12-05,614,621,0,454,454,0,294,928,13,0
EDDF,2025-12-06,575,569,0,417,398,0,296,835,13,0
EDDF,2025-12-07,608,610,0,436,440,0,297,913,8,0
EDDF,2025-12-08,615,612,0,455,454,0,285,933,9,0
EDDF,2025-12-09,562,557,0,416,413,0,252,860,7,0
EDDF,2025-12-10,599,598,0,445,442,0,291,900,6,0
EDDF,2025-12-11,584,589,0,437,433,0,279,891,3,0
EDDF,2025-12-12,617,624,0,463,459,0,295,938,8,0
EDDF,2025-12-13,566,558,0,409,389,0,294,830,0,0
EDDF,2025-12-14,606,600,0,430,431,0,300,900,6,0
EDDF,2025-12-15,596,598,0,439,437,0,282,893,19,0
EDDF,2025-12-16,557,554,0,407,403,0,263,828,20,0
EDDF,2025-12-17,572,572,0,413,413,0,291,844,9,0
EDDF,2025-12-18,590,599,0,439,435,0,288,887,14,0
EDDF,2025-12-19,615,615,0,456,450,0,292,927,11,0
EDDF,2025-12-20,592,585,0,430,409,0,299,871,7,0
EDDF,2025-12-21,604,605,0,430,431,0,303,891,15,0
EDDF,2025-12-22,583,584,0,421,427,0,276,890,1,0
EDDF,2025-12-23,554,539,0,405,389,0,256,836,1,0
EDDF,2025-12-24,487,434,0,336,286,0,265,655,1,0
EDDF,2025-12-25,374,393,0,238,256,0,239,524,4,0
EDDF,2025-12-26,459,476,0,316,327,0,256,675,4,0
EDDF,2025-12-27,496,519,0,354,352,0,264,742,9,0
EDDF,2025-12-28,530,536,0,371,380,0,263,802,1,0
EDDF,2025-12-29,534,527,0,385,385,0,262,797,2,0
EDDF,2025-12-30,493,489,0,354,347,0,244,733,5,0
EDDF,2025-12-31,455,404,0,310,262,0,259,597,3,0
EDDM,2025-01-01,289,315,0,239,262,9,73,519,3,0
EDDM,2025-01-02,373,385,0,315,327,2,92,654,10,0
EDDM,2025-01-03,382,383,0,322,320,4,89,667,5,0
EDDM,2025-01-04,384,379,0,327,321,9,90,658,6,0
EDDM,2025-01-05,349,344,0,282,281,2,95,590,6,0
EDDM,2025-01-06,380,391,0,320,331,2,96,659,14,0
EDDM,2025-01-07,360,354,0,305,303,4,92,611,7,0
EDDM,2025-01-08,358,363,0,305,306,1,89,620,11,0
EDDM,2025-01-09,372,359,0,317,309,17,82,625,7,0
EDDM,2025-01-10,373,376,0,323,320,14,82,639,14,0
EDDM,2025-01-11,346,341,0,294,287,2,85,591,9,0
EDDM,2025-01-12,359,365,0,303,313,6,77,632,9,0
EDDM,2025-01-13,384,378,0,332,325,14,95,637,16,0
EDDM,2025-01-14,379,368,0,325,321,20,83,626,18,0
EDDM,2025-01-15,352,361,0,307,308,0,75,622,16,0
EDDM,2025-01-16,383,386,0,332,337,10,80,661,18,0
EDDM,2025-01-17,384,396,0,333,338,14,84,671,11,0
EDDM,2025-01-18,341,341,0,285,286,2,86,589,5,0
EDDM,2025-01-19,349,348,0,297,296,0,79,609,9,0
EDDM,2025-01-20,385,378,0,333,326,10,89,648,16,0
EDDM,2025-01-21,342,336,0,293,293,2,80,587,9,0
EDDM,2025-01-22,349,361,0,303,310,7,79,616,8,0
EDDM,2025-01-23,384,381,0,333,334,6,83,666,10,0
EDDM,2025-01-24,397,392,0,346,335,8,87,683,11,0
EDDM,2025-01-25,348,349,0,294,295,12,82,597,6,0
EDDM,2025-01-26,370,374,0,315,320,12,80,638,14,0
EDDM,2025-01-27,366,375,0,316,322,7,84,634,16,0
EDDM,2025-01-28,353,348,0,305,305,10,65,615,11,0
EDDM,2025-01-29,361,372,0,315,318,14,74,637,8,0
EDDM,2025-01-30,384,378,0,335,333,13,76,661,12,0
EDDM,2025-01-31,400,409,0,350,356,8,81,705,15,0
EDDM,2025-02-01,357,348,0,305,295,4,81,614,6,0
EDDM,2025-02-02,372,370,0,315,319,8,79,644,11,0
EDDM,2025-02-03,386,378,0,336,327,6,88,657,13,0
EDDM,2025-02-04,354,356,0,303,308,8,78,615,9,0
EDDM,2025-02-05,378,386,0,332,333,10,77,663,14,0
EDDM,2025-02-06,378,380,0,330,334,2,77,672,7,0
EDDM,2025-02-07,402,407,0,352,351,6,84,709,10,0
EDDM,2025-02-08,370,366,0,316,313,14,83,632,7,0
EDDM,2025-02-09,392,393,0,337,341,6,79,687,13,0
EDDM,2025-02-10,404,397,0,351,342,15,88,691,7,0
EDDM,2025-02-11,375,379,0,323,334,6,83,653,12,0
EDDM,2025-02-12,394,401,0,344,349,6,79,695,15,0
EDDM,2025-02-13,474,442,0,400,388,31,91,774,20,0
EDDM,2025-02-14,473,478,0,411,407,37,88,809,17,0
EDDM,2025-02-15,428,411,0,367,343,27,93,707,12,0
EDDM,2025-02-16,424,465,0,363,391,17,86,765,21,0
EDDM,2025-02-17,416,409,0,361,353,10,91,720,4,0
EDDM,2025-02-18,403,400,0,351,353,14,82,687,20,0
EDDM,2025-02-19,399,414,0,352,361,10,76,715,12,0
EDDM,2025-02-20,413,413,0,362,362,4,80,735,7,0
EDDM,2025-02-21,431,433,0,374,373,14,83,752,15,0
EDDM,2025-02-22,392,381,0,334,322,6,91,667,9,0
EDDM,2025-02-23,407,404,0,347,350,8,85,698,20,0
EDDM,2025-02-24,399,397,0,347,342,4,94,694,4,0
EDDM,2025-02-25,392,391,0,334,335,7,92,675,9,0
EDDM,2025-02-26,406,409,0,351,350,14,93,700,8,0
EDDM,2025-02-27,72,64,0,55,58,6,18,108,4,0
EDDM,2025-02-28,60,56,0,50,48,6,9,96,5,0
EDDM,2025-03-01,370,386,0,316,317,2,105,645,4,0
EDDM,2025-03-02,409,412,0,348,353,10,91,708,12,0
EDDM,2025-03-03,410,406,0,350,343,6,99,703,8,0
EDDM,2025-03-04,391,391,0,333,335,13,96,662,11,0
EDDM,2025-03-05,403,405,0,347,345,9,93,695,11,0
